"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"qap.2012.t",0.435778404805178,7.68166552194978,0.481730771975304,1.98636512351103,33.1013671831134,3.29078395271163,1.05594519009991,2.61218918735541,1.78666286235587,2.967930289231,2.14448996418585
"qap.2013.t",0.792627246807234,236.599676734479,0.738854397561893,0.994470954857709,3.09044776651849,2.3080809797667,0.487368551361583,0.629539071099683,0.81164581706688,2.32644645516773,2.27352733276316
"qap.2014.t",0.390728676609451,131.564178707606,0.230119701973924,0.29368529905723,15.2868204422099,2.10843427205972,1.542337357325,1.32856360587975,2.27352733276316,3.29078395271163,18.2522199285735
"qap.2015.t",0.544646321894609,325.319540337086,0.537392042146165,2.57595927740895,13.4899447170277,1.67982308270427,1.22654842016081,0.44267964302091,2.61218918735541,1.99545900421928,-17.8209732608853
"qap.2016.t",0.407014011676576,139.0155120296,1.75073310235093,1.2618793049787,2.61218918735541,3.29078395271163,0.3225999690846,-4.77026084932859,1.70074021000673,0.815135298942046,2.80719849806722
